Device_ID,Client_ID,Office_ID,BSOD_count,Hard_reset_count,Boot_Speed,Logon_Duration,CPU_Usage,Memory_Usage,System_Free_Space
8053902,8,570,0,0,24261,67845,0.024,0,167128879104
8053903,8,570,0,0,21129,4781,0,0,354577690624
8053904,8,570,0,0,10815,20273,0.006,0,176820252672
8053905,8,570,0,0,19641,13008,0.001,0.015,177041629184
8053906,8,570,0,0,36461,23336,0,0,439530020864
8053907,8,570,0,0,26097,26575,0,0,2465153024
8053908,8,570,0,0,11030,61092,0.001,0,458247458816
8053909,8,570,0,1,33455,42040,0,0,441785163776
8053910,8,570,0,0,11237,23547,0.009,0.396,410647363584
8053911,8,570,0,1,32426,39331,0,0,421320970240
8053912,8,570,0,0,7460,8481,0.005,0,175145623552
8053913,8,570,0,0,10823,5478,0,0,179202949120
8053914,8,570,0,0,9902,16760,0.009,0.177,447498203136
8053915,8,570,0,0,17216,7474,0,0,308493856768
8053916,8,570,0,0,11311,5078,0,0,188935327744
8053917,8,570,0,0,10649,13690,0.005,0.013,171347410944
8053918,8,570,0,0,27905,16351,0,0,440418660352
8053919,8,570,0,0,10113,9741,0.008,0,430545350656
8053920,8,570,0,0,9496,6380,0.001,0,162228953088
8053921,8,570,0,0,18477,7246,0,0.283,304633155584
8053922,8,570,0,0,11995,21258,0.006,0.011,82962313216
8053923,8,570,0,0,14909,3695,0,0,363439894528
8053924,8,570,0,0,12938,10552,0,0,286860976128
8053925,8,570,0,0,10606,6450,0.001,0,118918406144
8053926,8,570,0,0,16257,7423,0,0,170155700224
8053927,8,570,0,0,23674,6199,0.01,0.603,23627476992
8053928,8,570,0,0,8880,18610,0.003,0,172658663424
8053929,8,570,0,0,31358,36233,0,0,420739989504
8053930,8,570,0,0,13744,3177,0,0,444244918272
8053931,8,570,0,1,12291,9720,0.002,0.12,194196017152
8053932,8,570,0,0,9219,14318,0.004,0.001,203135270912
8053933,8,570,0,0,10035,14086,0.004,0.441,351262900224
8053934,8,570,0,0,10921,3368,0,0,729665789952
8053935,8,570,0,0,14965,3610,0,0,362253893632
8053936,8,570,0,1,8553,6087,0.004,0,60105359360
8053937,8,570,0,0,7924,3667,0,0,198902136832
8053938,8,570,0,0,21861,20118,0,0,421623021568
8053939,8,570,0,0,9981,10555,0.006,0.031,93710086144
8053940,8,570,0,0,64520,7985,0,0,85925019648
8053941,8,570,0,0,11636,14522,0.009,0.599,375930322944
8053942,8,570,0,0,10583,9924,0.005,0,166285967360
8053943,8,570,0,0,16188,25281,0,0.419,63358160896
8053944,8,570,0,0,9760,5725,0.002,0,439068315648
8053945,8,570,0,0,52906,31297,0,0,384842600448
8053946,8,570,0,1,8304,12459,0,0,120812339200
8053947,8,570,0,0,6673,15009,0,0,185488891904
8053948,8,570,0,0,13615,19393,0.006,0.016,384510578688
8053949,8,570,0,0,7733,6526,0.001,0,187270803456
8053950,8,570,0,0,9148,35831,0.001,0.201,460892852224
8053951,8,570,0,0,9980,10164,0.006,0,186688925696
8053952,8,570,0,0,28932,8717,0,0,225817583616
8053953,8,570,0,0,8413,16544,0.002,0,179197071360
8053954,8,570,0,0,35274,14953,0,0.192,418815467520
8053955,8,570,0,0,13887,11088,0.002,0,454509776896
8053956,8,570,0,0,12543,3413,0,0,488265637888
8053957,8,570,0,0,7974,10590,0.002,0,191261663232
8053958,8,570,0,0,4448,3972,0,0.007,182992744448
8053959,8,570,0,0,28385,12813,0,0,254733676544
8453960,8,674,1,1,14099,5893,0.006,0.172,878048247808
8053961,8,570,0,0,16289,8218,0.003,0,155340955648
8053962,8,570,0,1,35367,49232,0,0,409919557632
8053963,8,570,0,0,53224,91608,0,0.02,392908029952
8053964,8,570,0,0,12859,17933,0,0.169,345552723968
8053965,8,570,0,0,32461,36584,0,0.002,436970766336
8053966,8,570,0,0,28841,20073,0,0,447616438272
8053967,8,570,0,0,14800,4178,0,0,331387736064
8053968,8,570,0,0,12702,4824,0,0,107569557504
8053969,8,570,0,0,11111,9075,0.008,0.177,191522803712
8053970,8,570,0,0,25247,31094,0,0,2620354560
8053971,8,570,0,1,20799,21591,0.004,0,403281739776
8053972,8,570,0,1,7883,8681,0.003,0,166675099648
8053973,8,570,0,0,10387,12223,0.009,0,430748475392
8053974,8,570,0,0,14622,9872,0,0,377522835456
8053975,8,570,0,0,12358,4772,0,0,174954987520
8053976,8,570,0,0,10310,17664,0.627,0.178,105702592512
8053977,8,570,0,0,5891,4772,0,0,455392292864
8053978,8,570,0,0,10082,8523,0.002,0,180825661440
8053979,8,570,0,0,12129,7509,0,0,256822702080
8053980,8,570,0,0,10278,7608,0,0,356661936128
8053981,8,570,0,0,11563,8333,0,0,313206132736
8053982,8,570,0,0,13817,5343,0,0,369472380928
8053983,8,570,0,0,32459,6903,0,0,331268104192
8053984,8,570,0,0,11285,19207,0.003,0.408,463037116416
8053985,8,570,0,0,8614,12794,0.008,0.019,436884512768
8053986,8,570,0,0,9797,9335,0.003,0,178879864832
8053987,8,570,0,0,13229,6457,0,0,341285416960
8053988,8,570,0,0,10455,10713,0.008,0.002,304845799424
8053989,8,570,0,0,12854,5989,0.004,0,307785400320
8053990,8,570,0,0,15593,7194,0,0,397677150208
8053991,8,570,0,0,11210,25502,0.017,0.001,125576200192
8053992,8,570,0,0,8444,9737,0.012,0,182309236736
8053993,8,570,0,1,39930,38964,0,0,267477778432
8053994,8,570,0,0,10140,4637,0.001,0.404,177037402112
8053995,8,570,0,0,9667,8183,0.001,0,174584754176
8053996,8,570,0,0,28562,46648,0,0,426613014528
8053997,8,570,0,1,6162,9636,0.014,0,175691063296
8053998,8,570,0,0,11307,6932,0,0.011,450555854848
8053999,8,570,0,0,13964,9790,0.028,0.124,161809805312
8054000,8,570,0,0,9148,7446,0.002,0.642,458852286464
8054001,8,570,0,0,9914,19026,0.312,0,429915758592
8054002,8,570,0,0,8930,14928,0.004,0,87978475520
8054003,8,570,0,0,8304,6032,0,0,191847702528
8054004,8,570,0,0,11122,22162,0.002,0.058,54521503744
8054005,8,570,0,0,20511,5905,0,0.098,172292046848
8054006,8,570,0,0,10074,5478,0,0,189374828544
8054007,8,570,0,0,15396,6467,0,0,404200497152
8054008,8,570,0,0,9561,14757,0.002,0,143898570752
8054009,8,570,0,0,11407,10321,0.008,0.055,173858308096
8054010,8,570,0,0,10152,11278,0.006,0.319,120127598592
8054011,8,570,0,0,17790,4519,0,0,381557985280
8054012,8,570,1,2,12347,21490,0.001,0,78983467008
8054013,8,570,0,0,14765,3218,0,0,380643971072
8054014,8,570,0,1,16647,4951,0,0,358252994560
8054015,8,570,0,0,16677,11672,0,0,358994460672
8054016,8,570,0,0,36461,12805,0.001,0.013,180069355520
8054017,8,570,0,0,8590,40414,0.009,0.595,122338910208
8054018,8,570,0,0,13438,29045,0,0.899,7257018368
8054019,8,570,0,0,12840,3085,0,0,894108082176
8054020,8,570,0,0,10402,4144,0.001,0,89111904256
8054021,8,570,0,0,17622,6213,0,0,336639827968
8054022,8,570,0,0,9781,11627,0.003,0,178982035456
8054023,8,570,0,0,11326,6240,0,0.744,379868643328
8054024,8,570,0,1,9125,22426,0.016,0,115554226176
8054025,8,570,0,0,31576,12302,0,0.057,427857666048
8054026,8,570,0,1,36397,59261,0,0,426582753280
8054027,8,570,0,0,7407,11574,0.003,0,166774534144
8054028,8,570,0,0,17860,4271,0.002,0,243502161920
8054029,8,570,0,0,8038,15925,0.001,0,196041535488
8054030,8,570,0,0,14111,32692,0,0,380290711552
8054031,8,570,0,0,7523,10992,0.003,0.144,183986860032
8054032,8,570,0,0,8187,5780,0.006,0.952,191997235200
8054033,8,570,0,0,10826,6784,0.001,0,153841840128
8054034,8,570,0,0,11226,6028,0,0,176173801472
8054035,8,570,0,0,8231,5098,0,0,460503941120
8054036,8,570,0,0,15679,26154,0.001,0.202,96414871552
8054037,8,570,0,1,9690,13397,0.001,0,440638357504
8054038,8,570,0,0,24969,10715,0,0,432313487360
8054039,8,570,0,0,7785,8329,0.002,0.149,460340793344
8054040,8,570,0,0,36406,42824,0,0.024,418535362560
8054041,8,570,0,0,9758,18232,0.008,0.153,80048242688
8054042,8,570,0,1,17895,27363,0,0,433151492096
8054043,8,570,1,1,10542,39341,0.039,0.011,211385729024
8054044,8,570,0,0,32359,82168,0,0,428844068864
8054045,8,570,0,0,12872,8327,0.004,0,402930434048
8054046,8,570,0,0,16509,4783,0.001,0,64328704000
8054047,8,570,0,0,33886,14624,0,0.008,398103654400
8054048,8,570,0,0,17094,4175,0,0,358270115840
8054049,8,570,0,0,5721,3894,0,0,455365525504
8054050,8,570,0,0,7634,3908,0.001,0,336162234368
8054051,8,570,0,0,35608,39385,0,0.133,403087540224
8054052,8,570,0,0,11358,7642,0,0,359804047360
8054053,8,570,0,0,9605,9500,0.006,0,65740251136
8054054,8,570,0,0,10930,11339,0.002,0,165007388672
8054055,8,570,0,0,11529,6757,0,0,320022720512
8054056,8,570,0,0,9685,8965,0.011,0.97,172699324416
8454057,8,674,0,0,24474,13549,0.005,0.73,351350325248
8054058,8,570,0,0,35873,6987,0,0,396352565248
8054059,8,570,0,1,36390,37591,0,0.77,380598681600
8054060,8,570,0,0,9073,5516,0,0,195296776192
8054061,8,570,0,0,17513,5137,0,0,260766838784
8054062,8,570,0,1,8371,12109,0.078,0.427,9230655488
8054063,8,570,0,1,29508,21005,0,0,432494960640
8054064,8,570,0,0,14594,4871,0,0,328933306368
8054065,8,570,0,0,11325,11434,0.019,0.32,334504292352
8054066,8,570,0,0,15927,17939,0,0,54378221568
8054067,8,570,0,0,6882,4588,0.002,0,34809241600
8054068,8,570,0,0,40903,16381,0,0,98551218176
8054069,8,570,0,0,8216,17624,0,0.273,100397985792
8054070,8,570,0,0,14662,20434,0.001,0,414638391296
8054071,8,570,0,0,8793,15838,0.006,0,420434546688
8054072,8,570,0,0,36392,40045,0,0,415773048832
8054073,8,570,0,0,40202,8763,0,0,305619996672
8054074,8,570,0,0,32149,30248,0,0,416078589952
8054075,8,570,0,0,10424,3732,0,0,450590425088
8054076,8,570,0,0,10210,22297,0,0,911205269504
8054077,8,570,0,0,10610,22145,0.003,0.267,172656906240
8054078,8,570,0,0,10402,11431,0.003,0.274,101109538816
8054079,8,570,0,0,9893,18095,0.019,0.303,190074171392
8054080,8,570,0,0,12512,17919,0.006,0.996,408454885376
8054081,8,570,0,0,25928,61991,0,0,2655461376
8054082,8,570,0,0,8684,17286,0.003,0.77,459676876800
8054083,8,570,0,0,7584,8185,0,0,29462597632
8054084,8,570,0,0,14932,7184,0,0,172773785600
8054085,8,570,0,0,10401,8845,0,0,125808435200
8054086,8,570,0,0,18628,5381,0,0,127406485504
8054087,8,570,0,0,23954,25366,0,0.129,7513575424
8054088,8,570,0,0,45568,10667,0,0,308616151040
8054089,8,570,0,0,81873,57917,0,0.001,386486829056
8054090,8,570,0,0,12173,8827,0.003,0.047,440711229440
8054091,8,570,0,0,25644,20231,0,0,11985313792
8054092,8,570,0,0,38319,201518,0.01,0,258435637248
8054093,8,570,0,0,11353,9988,0.018,0,379830591488
8054094,8,570,0,0,14712,4079,0,0,387153195008
8054095,8,570,0,0,41336,42841,0,0,401571016704
8054096,8,570,0,0,13383,4346,0.002,0,437999333376
8054097,8,570,3,0,11046,13907,0.001,0,177971056640
8054098,8,570,0,0,11679,76617,0.001,0.734,86768377856
8054099,8,570,0,0,8540,5316,0,0,171235532800
8054100,8,570,0,0,22477,4232,0,0,316302602240
8054101,8,570,0,0,11410,8108,0.001,0,195593441280
8054102,8,570,0,0,8629,13738,0.002,0,457465929728
8054103,8,570,0,0,15862,5164,0,0,378086010880
8054104,8,570,0,0,8973,45092,0,0,453910372352
8054105,8,570,0,0,8230,6531,0.001,0,183860178944
8054106,8,570,0,0,13238,4238,0,0,360208556032
8054107,8,570,0,0,12262,9655,0.003,0.327,122060099584
8054108,8,570,0,0,20185,6859,0,0.111,258903511040
8054109,8,570,0,0,14148,38281,0,0,381466513408
8054110,8,570,0,0,9099,16938,0.018,0.005,96352018432
8054111,8,570,0,0,10550,12211,0.021,0.914,66375811072
8054112,8,570,0,0,11359,15039,0.006,0,318302765056
8054113,8,570,0,0,16211,5967,0,0,294947016704
8054114,8,570,0,0,19228,5003,0.001,0,420332544000
8054115,8,570,0,0,14435,31334,0,0,385107714048
8054116,8,570,0,0,13070,5568,0,0,343322431488
8054117,8,570,0,0,9536,10382,0.001,1,185427632128
8054118,8,570,0,0,8227,20442,0.004,0.005,135176531968
8054119,8,570,0,0,12120,18825,0.028,0,9064153088
8054120,8,570,1,1,7287,5257,0.003,0.288,117614075904
8054121,8,570,0,0,10790,18385,0,0,0
8054122,8,570,0,0,10008,6304,0.002,0,57413091328
8054123,8,570,0,0,14632,20636,0,0,383598559232
8054124,8,570,0,0,5731,6917,0.001,0.01,459786821632
8054125,8,570,0,0,10944,9360,0.01,0,159515164672
8054126,8,570,0,0,12795,13840,0.007,0,45063815168
8054127,8,570,0,0,12767,4506,0,0,348626497536
8054128,8,570,0,0,15497,4387,0.002,0.14,431085031424
8054129,8,570,0,0,9187,20880,0,0,173363130368
8054130,8,570,0,0,36813,6975,0,0,420815417344
8054131,8,570,0,0,8348,8441,0.002,0.224,172982591488
8054132,8,570,0,0,19956,12952,0.065,0,199135547392
8054133,8,570,0,0,9079,10393,0.002,0.698,180960976896
8054134,8,570,0,0,8260,9582,0,0,194012741632
8054135,8,570,0,0,27814,17497,0,0,434484097024
8054136,8,570,0,0,8303,10912,0.001,0,167332777984
8054137,8,570,0,0,34489,13227,0,0,442834104320
8054138,8,570,0,0,7144,11956,0.003,0,195906506752
8054139,8,570,0,0,16549,11736,0,0,360682840064
8054140,8,570,0,0,11555,12676,0.009,0.519,124547383296
8054141,8,570,0,0,27397,35595,0,0,424212832256
8054142,8,570,1,1,13433,19003,0.003,0,55407534080
8054143,8,570,0,0,33658,12339,0.012,0,37955465216
8054144,8,570,0,0,8471,21571,0,0,96846516224
8054145,8,570,0,0,17388,4207,0,0,344209698816
8054146,8,570,0,0,23194,39505,0,0,1496035328
8054147,8,570,0,0,8380,15396,0.007,0.37,459654262784
8054148,8,570,1,1,13146,4078,0,0,360780070912
8054149,8,570,0,0,39991,6076,0,0.008,416855236608
8054150,8,570,0,0,15068,3584,0,0,329154609152
8054151,8,570,0,0,8443,12751,0.003,0.013,168266166272
8054152,8,570,0,0,12183,9229,0,0,908038504448
8054153,8,570,0,0,11227,5877,0.001,0,117545824256
8054154,8,570,0,0,15661,6086,0,0,123195097088
8054155,8,570,0,0,8797,14806,0.006,0.021,127644958720
8054156,8,570,0,0,13576,17355,0.01,0.28,158227062784
8054157,8,570,0,0,8600,14669,0.013,0.132,177841360896
8054158,8,570,0,1,9286,13818,0.009,0.008,456830513152
8054159,8,570,0,1,14447,27373,0,0.153,17709584384
8054160,8,570,0,0,29994,35392,0,0,439534657536
8054161,8,570,0,0,30513,34002,0,0.248,421687455744
8054162,8,570,1,1,17495,17072,0.011,0.847,974118621184
8054163,8,570,0,0,32970,41155,0.001,0,251498688512
8054164,8,570,0,0,16622,6170,0,0,320256122880
8054165,8,570,0,0,12388,9394,0,0,925644455936
8054166,8,570,0,0,16576,7460,0,0,50619535360
8054167,8,570,0,0,7242,14449,0.007,0,181878943744
8054168,8,570,0,0,7486,7361,0.003,0,61316177920
8054169,8,570,0,0,12552,6643,0,0,406618480640
8054170,8,570,0,0,13100,3861,0,0,421228093440
8054171,8,570,0,0,56646,29468,0,0,440926900224
8054172,8,570,0,0,29136,47695,0,0,395030433792
8054173,8,570,0,0,8552,11154,0.007,0,174406246400
8054174,8,570,0,0,8329,12659,0.007,0,167376986112
8054175,8,570,0,0,8145,10409,0,0,467018203136
8054176,8,570,0,0,46400,32991,0,0.003,391815086080
8054177,8,570,0,0,10433,12403,0.002,0.64,135123394560
8054178,8,570,0,0,8894,8178,0.005,0,187543851008
8054179,8,570,0,0,8893,13693,0.001,0.396,453234585600
8054180,8,570,0,0,9304,7058,0,0,151902969856
8054181,8,570,0,0,9240,11265,0.005,0,171889180672
8054182,8,570,0,0,11468,9200,0,0,436222775296
8054183,8,570,0,0,6333,6411,0.009,0,198207676416
8054184,8,570,0,0,12901,13241,0.004,0.05,55509209088
8054185,8,570,0,1,11441,19504,0.005,0,433642283008
8054186,8,570,0,0,9204,37232,0,0,187339386880
8054187,8,570,0,0,17572,3876,0.004,0,171310878720
8054188,8,570,0,0,12334,3878,0,0,424928223232
8054189,8,570,0,0,13269,6590,0.009,0,363577360384
8054190,8,570,0,0,15218,5027,0,0,363587133440
8054191,8,570,0,0,7524,4686,0.001,0,62965305344
8054192,8,570,0,0,11070,28692,0.002,0.242,50129326080
8054193,8,570,0,0,8443,12274,0.005,0.061,140943089664
8054194,8,570,0,0,18921,6703,0,0.292,164314886144
8054195,8,570,0,0,16492,5051,0,0,68081057792
8054196,8,570,0,0,16666,18817,0.008,0,14054412288
8054197,8,570,0,0,12303,7655,0.001,0.044,351456624640
8054198,8,570,0,0,15424,4669,0,0,366462312448
8054199,8,570,0,0,8550,14478,0.004,0,159320633344
8054200,8,570,0,0,36283,26594,0,0.001,392004997120
8054201,8,570,0,0,8226,10179,0,0,177545662464
8054202,8,570,0,0,9489,10188,0.004,0,436969250816
8054203,8,570,0,0,26877,25597,0,0,250227601408
8054204,8,570,0,0,14830,13248,0.002,0,31552507904
8054205,8,570,0,0,16799,4733,0.001,0,336152223744
8054206,8,570,0,0,10765,6052,0.001,0,178145816576
8054207,8,570,0,0,15682,4094,0.001,0,363191586816
8054208,8,570,0,0,15322,4969,0,0,335802843136
8054209,8,570,0,0,9447,12343,0.001,0,163746336768
8054210,8,570,0,1,8677,34588,0.016,0,463442997248
8054211,8,570,0,0,7500,10456,0.004,0,169605365760
8054212,8,570,0,0,11098,12258,0.005,0.19,148637212672
8054213,8,570,0,0,11186,17572,0.043,0.025,66467139584
8054214,8,570,0,0,10160,11693,0.014,0.398,412701540352
8054215,8,570,0,0,9369,10550,0.003,0,423254814720
8054216,8,570,0,0,11266,12630,0.005,0,139558227968
8054217,8,570,0,0,11727,7902,0.001,0.024,129752317952
8054218,8,570,0,0,37373,31501,0,0,402642264064
8054219,8,570,0,0,45525,3887,0,0,115790667776
8054220,8,570,0,0,13199,16457,0.016,0.985,319787077632
8054221,8,570,0,0,11426,18337,0.01,0,135055286272
8054222,8,570,0,0,11704,14728,0.003,0,434167410688
8054223,8,570,0,0,10758,14449,0.007,0.081,156728172544
8054224,8,570,0,0,9457,7833,0,0,118333710336
8054225,8,570,0,0,7973,10427,0.004,0,84721684480
8054226,8,570,0,0,7954,41951,0,0,459432271872
8054227,8,570,0,0,25057,62428,0,0,424351989760
8054228,8,570,0,2,34080,43667,0,0,408880885760
8054229,8,570,0,0,14490,8552,0.002,0,396231696384
8054230,8,570,0,0,15535,40841,0,0,102734049280
8054231,8,570,0,0,10135,11012,0.003,0.404,175595393024
8054232,8,570,0,0,11000,5000,0,0,465306824704
8054233,8,570,0,0,9586,12159,0.011,0.214,112921206784
8054234,8,570,0,0,6806,3797,0,0,203033907200
8054235,8,570,0,0,19784,12789,0.001,0,390618361856
8054236,8,570,0,0,65322,11613,0,0,181958373376
8054237,8,570,0,0,8180,9322,0.008,0,172352892928
8054238,8,570,0,0,9302,12209,0.004,0,131762081792
8054239,8,570,0,0,23720,27016,0,0,453458792448
8054240,8,570,0,0,11252,9461,0.007,0.522,118002253824
8054241,8,570,0,0,14900,16892,0.012,0.565,395679932416
8054242,8,570,0,0,9636,16827,0.001,0,157177036800
8054243,8,570,0,0,30956,14627,0.013,0,585972670464
8054244,8,570,0,0,26109,10638,0,0,449897852928
8054245,8,570,0,0,6445,7333,0.001,0,159285338112
8054246,8,570,0,0,5179,4090,0,0,454970040320
8054247,8,570,0,0,8792,10347,0.005,0,71039119360
8054248,8,570,0,0,14392,23384,0,0,385330446336
8054249,8,570,0,0,31412,39383,0,0,426370678784
8054250,8,570,0,0,14900,10241,0.006,0,446020947968
8054251,8,570,0,0,34327,37316,0,0,442758598656
8054252,8,570,0,0,10404,16346,0.006,0,155673710592
8054253,8,570,0,0,10846,14840,0.007,0.005,364532645888
8054254,8,570,0,1,10653,6608,0.006,0,341929242624
8054255,8,570,0,0,30827,43254,0,0,423672016896
8054256,8,570,0,0,33366,26808,0,0.68,413945860096
8454257,8,674,0,0,52736,30991,0,0,13761007616
8054258,8,570,0,0,13120,37332,0.008,0.034,190641016832
8054259,8,570,0,1,28993,60609,0,0,425957752832
8054260,8,570,0,0,8601,12831,0.007,0.194,164006957056
8054261,8,570,0,0,12487,5326,0,0,85420331008
8054262,8,570,0,0,12374,9173,0.008,0.075,460613804032
8054263,8,570,0,0,10479,13483,0.006,0.041,167734161408
8054264,8,570,0,0,9651,5796,0,0,107676786688
8054265,8,570,0,0,15740,5306,0.003,0,325392789504
8054266,8,570,0,0,33866,34199,0,0.056,434773901312
8454267,8,674,0,0,57091,24495,0,0,13447589888
8054268,8,570,0,0,10888,11546,0.003,0,529547264
8054269,8,570,0,0,10981,9608,0.025,0,416647196672
8054270,8,570,0,0,12033,21021,0.035,0.987,64597270528
8054271,8,570,0,0,8094,9470,0.001,0.01,159560794112
8054272,8,570,0,0,5924,4605,0,0,455241089024
8054273,8,570,0,1,37583,26881,0,0,431859396608
8054274,8,570,0,0,15984,4916,0,0.109,357113081856
8054275,8,570,0,0,8442,15158,0.001,0.914,169332928512
8054276,8,570,0,0,12633,8504,0,0,390910246912
8054277,8,570,0,0,10718,10489,0.026,0.027,173489897472
8054278,8,570,0,0,12329,15874,0.006,0.008,91917185024
8054279,8,570,0,0,12746,5389,0,0,160506654720
8054280,8,570,0,0,9312,15186,0.006,0,432469245952
8054281,8,570,0,0,13850,15086,0,0,98928095232
8054282,8,570,0,0,15543,4535,0,0,342005116928
8054283,8,570,0,0,9024,13797,0,0,445979447296
8054284,8,570,0,0,9764,10927,0.003,0,98145234944
8054285,8,570,0,0,33154,53223,0,0.429,417638486016
8054286,8,570,0,0,6967,8166,0,0,449432739840
8054287,8,570,0,0,6283,15500,0,0.061,464877527040
8054288,8,570,0,1,35082,62702,0,0,403428446208
8054289,8,570,0,0,8069,8444,0.002,0.187,114261426176
8054290,8,570,0,0,7683,13026,0.006,0.145,449757483008
8054291,8,570,0,0,13706,4015,0,0,212489129984
8054292,8,570,0,0,14556,3687,0,0,360576208896
8054293,8,570,0,0,25793,23801,0,0,431251525632
8054294,8,570,0,0,9570,7205,0.002,0,153965936640
8054295,8,570,0,0,31351,44329,0,0,250765946880
8054296,8,570,0,0,13149,4789,0,0.283,437771706368
8054297,8,570,0,0,25951,14266,0,0,438003949568
8054298,8,570,0,0,49420,25992,0,0,402414669824
8054299,8,570,0,0,13913,9578,0.002,0,327836971008
8054300,8,570,0,0,11187,12650,0.019,0,81100402688
8054301,8,570,0,0,7435,4801,0,0,213498523648
8054302,8,570,0,0,19256,6006,0,0,356227170304
8054303,8,570,0,0,15442,4548,0.001,0.002,303374229504
8054304,8,570,0,0,9152,3498,0,0,147681697792
8054305,8,570,0,0,42943,44767,0,0.131,416243367936
8054306,8,570,0,1,12773,5186,0.002,0.006,146637373440
8054307,8,570,0,0,6791,10809,0.002,0,197519261696
8054308,8,570,0,0,8739,18979,0.007,0.012,176574201856
8054309,8,570,0,0,15951,26495,0,0,99962802176
8054310,8,570,0,0,8008,5567,0.001,0,146838880256
8054311,8,570,0,0,9455,13843,0.012,0,123293761536
8054312,8,570,0,0,16995,6819,0.015,0,70398758912
8054313,8,570,0,0,7769,6150,0,0,137045823488
8054314,8,570,0,0,29081,20774,0,0,426889441280
8054315,8,570,0,0,10930,4562,0,0.009,392400695296
8054316,8,570,0,0,29873,9766,0,0,254620348416
8054317,8,570,0,0,8003,5734,0,0,125949190144
8054318,8,570,0,0,22886,24868,0,0,402604376064
8054319,8,570,0,0,9969,23588,0,0,36865466368
8054320,8,570,0,0,11734,6432,0,0.002,181041123328
8054321,8,570,0,3,11617,3606,0,0,859354198016
8054322,8,570,0,0,11160,27001,0,0,94287683584
8054323,8,570,0,0,13794,14282,0.002,0.001,368727105536
8054324,8,570,0,0,13902,21850,0.081,0,150934659072
8054325,8,570,0,0,13866,3854,0.001,0,113937993728
8054326,8,570,0,0,14291,13829,0,0,18652688384
8054327,8,570,0,0,14178,18668,0.019,0.884,182594007040
8054328,8,570,0,0,13908,7622,0.001,0,87686668288
8054329,8,570,0,0,8657,5390,0.009,0.092,186233815040
8054330,8,570,0,0,29810,15280,0,0.121,434098528256
8054331,8,570,0,0,10167,38489,0,0,187037052928
8054332,8,570,0,0,33196,29340,0,0,414606761984
8054333,8,570,0,0,19370,4900,0,0.327,410672734208
8054334,8,570,0,0,9790,19003,0.01,0.52,382657163264
8054335,8,570,0,0,6029,4564,0,0,454781825024
8054336,8,570,0,0,8731,5655,0.002,0.004,134325141504
8054337,8,570,0,0,34398,35312,0,0,418458963968
8054338,8,570,0,0,16808,18960,0,0.001,324518150144
8054339,8,570,0,0,17200,7260,0.001,0,458694340608
8054340,8,570,0,0,12492,13581,0.007,0.551,421928747008
8054341,8,570,0,0,7566,5638,0.001,0.095,126977048576
8054342,8,570,0,0,9126,5989,0.001,0,300498440192
8054343,8,570,0,0,11858,12914,0.006,0.111,185854566400
8054344,8,570,0,0,9112,8598,0.004,0,190895427584
8054345,8,570,0,0,34650,29231,0,0,425950806016
8054346,8,570,0,0,13591,4923,0.001,0,383155408896
8054347,8,570,0,0,11625,11263,0.003,0,176815206400
8054348,8,570,0,0,7191,24663,0.007,0.028,77519867904
8054349,8,570,0,0,15128,4815,0.001,0,311915401216
8054350,8,570,0,0,9880,15849,0.059,0,21390192640
8054351,8,570,0,0,8120,4992,0.001,0.543,181828747264
8054352,8,570,0,0,9247,10992,0.002,0.484,442571427840
8054353,8,570,0,0,8866,10443,0.003,0.857,386845315072
8054354,8,570,0,0,10602,18419,0.002,0,194674200576
8054355,8,570,0,0,16399,22138,0.012,0,59952517120
8054356,8,570,0,0,17838,12249,0.001,0,151693848576
8054357,8,570,0,0,14128,15042,0.001,0,169667751936
8054358,8,570,0,0,26588,36271,0,0,441855807488
8054359,8,570,0,0,40004,17037,0.008,0.696,126741237760
8054360,8,570,0,0,9610,5219,0,0,440917368832
8054361,8,570,0,0,10000,8750,0,0,152325361664
8054362,8,570,0,0,14705,11559,0.047,0.481,31215955968
8054363,8,570,0,0,27566,35056,0,0,427880304640
8054364,8,570,0,0,11538,12814,0.003,0.01,176571158528
8054365,8,570,0,2,12963,4516,0,0.64,456328523776
8054366,8,570,0,0,8392,13732,0.013,0.005,143497502720
8054367,8,570,0,0,5964,18014,0.537,0.716,123458457600
8054368,8,570,0,0,7802,14625,0.003,0,151414501376
8054369,8,570,0,0,12220,5735,0,0,22899687424
8054370,8,570,0,0,8598,12333,0.008,0.034,173999992832
8054371,8,570,0,0,10259,7776,0,0,885251067904
8054372,8,570,0,1,36373,37957,0,0,415744389120
8054373,8,570,0,0,17551,6614,0,0,243945095168
8054374,8,570,0,0,36315,37041,0,0,420375367680
8054375,8,570,0,0,8880,11045,0.008,0.029,132555608064
8054376,8,570,0,0,11287,14730,0.006,0,282601267200
8054377,8,570,0,0,12042,3862,0.001,0,438226923520
8054378,8,570,0,1,7895,14852,0.009,0,159602855936
8054379,8,570,0,0,9542,16302,0.005,0.005,173454528512
8054380,8,570,0,0,10039,15058,0.01,0.209,55192846336
8054381,8,570,0,0,13372,3324,0.001,0,82945445888
8454382,8,674,0,0,11048,14990,0.004,0.029,190270857216
8054383,8,570,0,0,32535,88392,0,0.093,372533882880
8054384,8,570,0,0,12417,7569,0,0,297673826304
8054385,8,570,0,0,13914,10299,0.003,0.813,380919332864
8054386,8,570,0,0,33090,21701,0,0,250886107136
